X,species,unique,series,cell_type,cell_line,tissue_type,IF,platform,FactorName,FactorType,MappedReadsNumber,RawReadsNumber,FastQCscore,UniquelyMappedRatio,PBC,FRiP,UnionDHSRatio,AllPeaksNumber,PeaksFoldChange>=10,PeaksFoldChange>=20,PeaksPromoterPercentage,PeaksExonPercentage,PeaksIntronPercentage,PeaksIntergenicPercentage
35382,Homo sapiens,GSM646482,GSE26320,Fibroblast,NHLF,Lung,36.28,NA,H3K4me1,hm,4833301,7883430,25,0.613,0.962,0.013,0.777,5127,12,1,0.0422535211267606,0.0475352112676056,0.455790297339593,0.454420970266041
35383,Homo sapiens,GSM646463,GSE26320,Keratinocyte,NHEK,Skin,36.28,NA,H3K4me1,hm,11791874,24164115,1,0.488,0.992,0.226,0.936,101170,610,1,0.0449574846747083,0.0284654933755191,0.470259046865731,0.456317975084042
35413,Homo sapiens,GSM646400,GSE26320,Myoblast,NA,Skeletal Muscle,36.28,NA,H3K4me1,hm,8674839,11317023,28,0.767,0.983,0.011,0.76,5920,24,5,0.0473603802410457,0.0429468681038873,0.448480733322017,0.46121201833305
35417,Homo sapiens,GSM646441,GSE26320,Erythroblast,K562,Bone Marrow,36.28,NA,H3K4me1,hm,8810249,17848560,19,0.494,0.984,0.022,0.768,9250,33,1,0.0773667029379761,0.0359085963003264,0.46974972796518,0.416974972796518
35420,Homo sapiens,GSM646440,GSE26320,Erythroblast,K562,Bone Marrow,36.28,NA,H3K4me1,hm,11462831,36910466,15,0.311,0.99,0.104,0.897,44917,178,1,0.0722649715623954,0.0387643582022973,0.478309356529497,0.41066131370581
35422,Homo sapiens,GSM646421,GSE26320,Endothelial Cell,NA,Umbilical Vein,36.28,NA,H3K4me1,hm,14142196,30572840,1,0.463,0.963,0.238,0.905,93519,363,5,0.0582263585793753,0.032744972186564,0.515243902439024,0.393784766795036
35431,Homo sapiens,GSM646462,GSE26320,Keratinocyte,NHEK,Skin,36.28,NA,H3K4me1,hm,10098608,15714789,23,0.643,0.989,0.105,0.829,53868,79,3,0.0499135896530578,0.0366825859922324,0.453905190195678,0.459498634159032
35452,Homo sapiens,GSM646483,GSE26320,Fibroblast,NHLF,Lung,36.28,NA,H3K4me1,hm,14742159,19791385,31,0.745,0.981,0.022,0.787,16563,28,6,0.0651410582394963,0.0431044920692578,0.463433829761472,0.428320619929774
35463,Homo sapiens,GSM646401,GSE26320,Myoblast,NA,Skeletal Muscle,36.28,NA,H3K4me1,hm,9148868,20761457,20,0.441,0.992,0.059,0.832,33496,50,5,0.042245525977712,0.041110214812823,0.465806220310119,0.450838038899346
35469,Homo sapiens,GSM646420,GSE26320,Endothelial Cell,NA,Umbilical Vein,36.28,NA,H3K4me1,hm,3855841,7296319,21,0.528,0.964,0.029,0.786,8327,21,1,0.0886746987951807,0.0567469879518072,0.481084337349398,0.373493975903614
35556,Homo sapiens,GSM1104354,GSE45489,Epithelial,HeLa-S3,Cervix,12.444,NA,H3K4me1,hm,20298640,23572816,39,0.861,0.988,0.217,0.914,91553,81,0,0.0801892461839359,0.0310529823756296,0.444357032812141,0.444400738628293
35630,Homo sapiens,GSM714808,GSE28876,Embryonic Stem Cell,NA,Embryo,NA,NA,H3K4me1,hm,16011913,20303767,37,0.789,0.995,0.029,0.769,26497,16,1,0.0726193626431785,0.0291082296903943,0.439912297281972,0.458360110384455
35940,Homo sapiens,GSM1155983,GSE41466,Epithelial,T47D-MTVL,Mammary Gland,NA,NA,H3K4me1,hm,73229237,89391104,38,0.819,0.996,0.048,0.841,63623,51,3,0.0950084588992363,0.0665802330545322,0.403497399086123,0.434913908960109
36067,Homo sapiens,GSM1203226,GSE49637,Epithelial,HKC8,Kidney,NA,NA,H3K4me1,hm,18816053,36032871,28,0.522,0.965,0.007,0.224,1299,90,14,0.010655737704918,0.197540983606557,0.587704918032787,0.204098360655738
36148,Homo sapiens,GSM1102796,GSE18927,NA,NA,Fetal Adrenal Gland,31.201,NA,H3K4me1,hm,28444617,34410701,38,0.827,0.996,0.199,0.865,146386,391,5,0.0687637561689155,0.0475194466089762,0.47510560636509,0.408611190857018
36154,Homo sapiens,GSM1102795,GSE18927,Epithelial,NA,Fetal Placenta,31.201,NA,H3K4me1,hm,27618026,38434273,38,0.719,0.993,0.115,0.859,81274,208,4,0.102998631943503,0.058185538040598,0.415371532100028,0.423444297915871
36168,Homo sapiens,GSM1102794,GSE18927,NA,NA,Fetal Stomach,31.201,NA,H3K4me1,hm,12470962,15836608,38,0.787,0.995,0.019,0.762,13249,24,1,0.113760217983651,0.0564638207689979,0.427717226763548,0.402058734483803
36169,Homo sapiens,GSM1102793,GSE18927,Monocyte,NA,Blood,31.201,NA,H3K4me1,hm,33598108,41085037,37,0.818,0.991,0.455,0.913,139493,3547,7,0.0878437504482922,0.0441478144859344,0.466245391556327,0.401763043509446
36581,Homo sapiens,GSM646323,GSE26320,Lymphoblastoid,GM12878,Blood,36.28,NA,H3K4me1,hm,8695099,14936579,21,0.582,0.98,0.023,0.721,9864,40,4,0.0603404342065029,0.0390378146977882,0.44113749872592,0.459484252369789
36585,Homo sapiens,GSM646380,GSE26320,Epithelial,NA,Mammary Gland,36.28,NA,H3K4me1,hm,17510677,26376703,29,0.664,0.988,0.093,0.867,61455,62,3,0.0518041866905596,0.0294208682902989,0.450142542966523,0.468632402052619
36598,Homo sapiens,GSM646322,GSE26320,Lymphoblastoid,GM12878,Blood,36.28,NA,H3K4me1,hm,12035176,18421926,23,0.653,0.991,0.03,0.732,16891,31,4,0.0527721714353556,0.0337172028968301,0.440341920930785,0.47316870473703
36601,Homo sapiens,GSM646342,GSE26320,Embryonic Stem Cell,H1,Embryo,36.28,NA,H3K4me1,hm,17234940,24020327,30,0.718,0.987,0.018,0.772,17771,32,8,0.0765409799051705,0.0431813050349966,0.435199819372319,0.445077895687514
36633,Homo sapiens,GSM646341,GSE26320,Embryonic Stem Cell,H1,Embryo,36.28,NA,H3K4me1,hm,8819976,11240266,31,0.785,0.957,0.003,0.75,1844,33,7,0.0720175920835624,0.0665200659703134,0.401869158878505,0.45959318306762
36642,Homo sapiens,GSM646381,GSE26320,Epithelial,NA,Mammary Gland,36.28,NA,H3K4me1,hm,15422319,24413507,24,0.632,0.982,0.182,0.908,98147,1120,1,0.0583552484047867,0.0567855177053391,0.431655556235093,0.453203677654782
36651,Homo sapiens,GSM646361,GSE26320,Epithelial,HepG2,Liver,36.28,NA,H3K4me1,hm,14442820,18861447,30,0.766,0.969,0.083,0.784,39381,59,5,0.0684227923415291,0.0398942256350276,0.471229881258105,0.420453100765339
36854,Homo sapiens,GSM956023,GSE16256,NA,NA,Sigmoid Colon,36.28,NA,H3K4me1,hm,23672589,29418238,39,0.805,0.978,0.039,0.758,36118,72,6,0.0765663185958676,0.0789824483448123,0.467951566318596,0.376499666740724
36859,Homo sapiens,GSM956020,GSE16256,NA,NA,Sigmoid Colon,36.28,NA,H3K4me1,hm,53199601,62106534,38,0.857,0.953,0.004,0.637,3291,55,9,0.110166824047844,0.0588605602769909,0.512433112999685,0.31853950267548
36864,Homo sapiens,GSM956019,GSE16256,Epithelial,NA,Small Intestine,36.28,NA,H3K4me1,hm,33415435,38803392,38,0.861,0.913,0.004,0.668,2949,52,9,0.0883672764929237,0.0528132550914739,0.532965136347946,0.325854332067656
36872,Homo sapiens,GSM956018,GSE16256,Embryonic Stem Cell,H1,Embryo,36.28,NA,H3K4me1,hm,29404502,52263966,38,0.563,0.98,0.169,0.841,139694,763,3,0.0602153310553801,0.0526078267036297,0.437718035229479,0.449458807011512
36873,Homo sapiens,GSM956022,GSE16256,NA,NA,Right Ventricle,36.28,NA,H3K4me1,hm,23430686,30221473,39,0.775,0.944,0.015,0.765,14478,56,8,0.0808756884891585,0.10172209440145,0.49145924841386,0.325942968695531
36876,Homo sapiens,GSM956021,GSE16256,NA,NA,Psoas Muscle,36.28,NA,H3K4me1,hm,26220244,33623091,38,0.78,0.899,0.033,0.754,29687,64,9,0.0741804663737749,0.0713416694829334,0.511388982764447,0.343088881378844
36923,Homo sapiens,GSM1013147,GSE16256,NA,NA,Stomach,36.28,NA,H3K4me1,hm,10837527,14155776,39,0.766,0.931,0.028,0.658,18679,122,10,0.0597199784598815,0.0980613893376414,0.466074313408724,0.376144318793753
36934,Homo sapiens,GSM1013148,GSE16256,NA,NA,Ovary,36.28,NA,H3K4me1,hm,16279269,19660800,38,0.828,0.965,0.02,0.727,15579,51,6,0.0602596396047278,0.066782923206097,0.466059549182975,0.4068978880062
36941,Homo sapiens,GSM1013146,GSE16256,Embryonic Stem Cell,H1,Embryo,36.28,NA,H3K4me1,hm,40319807,52911765,36,0.762,0.987,0.102,0.812,114307,149,7,0.0596029972393848,0.0522150650716445,0.427658735375312,0.460523202313658
36953,Homo sapiens,GSM1013150,GSE16256,NA,NA,Aorta,36.28,NA,H3K4me1,hm,23989135,34269598,39,0.7,0.917,0.004,0.749,3551,48,8,0.045401966454598,0.0543666859456333,0.460381723539618,0.43984962406015
36956,Homo sapiens,GSM1013149,GSE16256,NA,NA,Pancreas,36.28,NA,H3K4me1,hm,38813010,47395473,38,0.819,0.966,0.063,0.715,66209,109,7,0.0705514962253282,0.0680350483582452,0.496513355364885,0.364900100051542
37005,Homo sapiens,GSM1120351,GSE16256,NA,NA,Spleen,36.28,NA,H3K4me1,hm,43303475,68079621,36,0.636,0.993,0.11,0.746,120414,41,2,0.0711911173165786,0.03357601143579,0.481616302649513,0.413616568598118
37009,Homo sapiens,GSM1120349,GSE16256,NA,NA,Esophagus,36.28,NA,H3K4me1,hm,25063800,39202146,35,0.639,0.995,0.003,0.735,2734,55,9,0.0964134207481681,0.146934053220208,0.382182799845739,0.374469726185885
37013,Homo sapiens,GSM1120350,GSE16256,Epithelial,NA,Small Intestine,36.28,NA,H3K4me1,hm,42739097,59194074,36,0.722,0.997,0.022,0.604,32221,24,3,0.0642556508183944,0.0459859703819174,0.489228371005456,0.400530007794232
37695,Homo sapiens,GSM1027296,GSE18927,B Lymphocyte,NA,Spleen,31.201,NA,H3K4me1,hm,30862638,38206696,38,0.808,0.994,0.314,0.923,108734,1665,5,0.110827755733343,0.048094716394001,0.478341726585588,0.362735801287068
37703,Homo sapiens,GSM1027297,GSE18927,NA,NA,Blood,31.201,NA,H3K4me1,hm,13476942,18620124,38,0.724,0.988,0.302,0.868,78926,2788,4,0.128564726170701,0.0566298517682563,0.473694888604288,0.341110533456754
37705,Homo sapiens,GSM1027298,GSE18927,NA,NA,Fetal Thymus,31.201,NA,H3K4me1,hm,22231619,28660881,37,0.776,0.994,0.196,0.88,82601,571,2,0.112033044236639,0.0493846601095014,0.469717525073889,0.36886477057997
37986,Homo sapiens,GSM749525,GSE30254,Leukemia Cell,NB4,Blood,9.898,NA,H3K4me1,hm,4197213,5009379,34,0.838,0.45,0.01,0.775,2267,15,1,0.0656610470275066,0.0279503105590062,0.436557231588287,0.4698314108252
37990,Homo sapiens,GSM916053,GSE17312,B Lymphocyte,NA,Blood,23.268,NA,H3K4me1,hm,9126332,10252520,31,0.89,0.553,0.083,0.766,12825,25,0,0.122006396754817,0.0683360636555114,0.468679304157891,0.340978235431781
37991,Homo sapiens,GSM916024,GSE17312,T Lymphocyte,NA,Blood,23.268,NA,H3K4me1,hm,11877944,20905078,34,0.568,0.979,0.002,0.711,211,36,7,0.101123595505618,0.0337078651685393,0.258426966292135,0.606741573033708
38008,Homo sapiens,GSM916070,GSE17312,Embryonic Stem Cell,HUES64,Embryo,23.268,NA,H3K4me1,hm,21503762,25578645,38,0.841,0.853,0.016,0.761,13402,11,1,0.0318894697535474,0.0314413741598208,0.440552651232263,0.496116504854369
38140,Homo sapiens,GSM1058776,GSE18927,Epithelial,NA,Fetal Small Intestine,31.201,NA,H3K4me1,hm,29144388,35166954,38,0.829,0.997,0.092,0.791,75621,40,2,0.0856284890335212,0.0433367727597428,0.438116781755166,0.43291795645157
38142,Homo sapiens,GSM1058775,GSE18927,Epithelial,NA,Fetal Large Intestine,31.201,NA,H3K4me1,hm,27466489,34094646,38,0.806,0.996,0.093,0.751,72357,48,4,0.0822768184269104,0.043633950420993,0.436436284201358,0.437652946950739
38152,Homo sapiens,GSM1058778,GSE18927,T Lymphocyte,NA,Blood,31.201,NA,H3K4me1,hm,24675984,33368532,38,0.739,0.991,0.298,0.882,94340,3032,6,0.126453611747729,0.0586643748408454,0.478471691706986,0.336410321704439
38153,Homo sapiens,GSM1058777,GSE18927,NA,NA,Fetal Muscle Leg,31.201,NA,H3K4me1,hm,22809319,29581736,38,0.771,0.995,0.137,0.851,97158,200,3,0.0886854247342836,0.0481894207794348,0.448483974623053,0.414641179863228
38279,Homo sapiens,GSM1112828,GSE17312,Embryonic Stem Cell,HUES64,Embryo,23.268,NA,H3K4me1,hm,31904905,36514293,33,0.874,0.947,0.022,0.802,25934,38,6,0.0658525274385531,0.0312258463441026,0.430321533467306,0.472600092750039
38818,Homo sapiens,GSM1208810,GSE49402,Epithelial,LoVo,Colon,32.403,NA,H3K4me1,hm,5756577,6834180,27,0.842,0.996,0.007,0.563,2730,24,5,0.110332103321033,0.0236162361623616,0.467527675276753,0.398523985239852
38994,Homo sapiens,GSM1038451,GSE42375,Epithelial,A549,Lung,4.46,NA,H3K4me1,hm,16334922,22370293,36,0.73,0.988,0.028,0.598,14903,62,3,0.0464583894424993,0.0451117694586588,0.414893617021277,0.493536224077565
39020,Homo sapiens,GSM1038452,GSE42375,Epithelial,A549,Lung,4.46,NA,H3K4me1,hm,2854712,4194304,32,0.681,0.991,0.002,0.647,170,13,1,0.0303030303030303,0.0242424242424242,0.321212121212121,0.624242424242424
39135,Homo sapiens,GSM883656,GSE36401,Epithelial,NA,Colon,31.201,NA,H3K4me1,hm,4926654,5808745,29,0.848,0.996,0.015,0.693,6531,11,1,0.0848289614971621,0.0441785549930971,0.412026384414788,0.458966099094953
39137,Homo sapiens,GSM883654,GSE36401,Epithelial,NA,Colon,31.201,NA,H3K4me1,hm,34094283,40312350,37,0.846,0.997,0.064,0.911,53945,72,12,0.0689027561102444,0.031071242849714,0.418765322041453,0.481260678998589
39140,Homo sapiens,GSM883659,GSE36401,Epithelial,NA,Colon,31.201,NA,H3K4me1,hm,13770942,15899587,29,0.866,0.994,0.229,0.828,89147,559,1,0.0747648867640787,0.0411420106390142,0.456018674387808,0.428074428209099
39145,Homo sapiens,GSM883665,GSE36401,NA,NA,Colon Crypt,31.201,NA,H3K4me1,hm,17961720,32537298,33,0.552,0.993,0.041,0.678,22598,151,11,0.0645891596750566,0.0564211834687264,0.451724597150087,0.42726505970613
39146,Homo sapiens,GSM883655,GSE36401,Epithelial,NA,Colon,31.201,NA,H3K4me1,hm,20811862,31815904,24,0.654,0.999,0.107,0.763,51630,229,9,0.0675756929223966,0.0329538181042342,0.412378532498012,0.487091956475357
39151,Homo sapiens,GSM883662,GSE36401,Epithelial,NA,Colon,31.201,NA,H3K4me1,hm,23263986,42134656,33,0.552,0.994,0.02,0.738,10527,103,22,0.0581550802139037,0.0545263559969442,0.425324675324675,0.461993888464477
39156,Homo sapiens,GSM883663,GSE36401,NA,NA,Colon Crypt,31.201,NA,H3K4me1,hm,30479868,45125416,33,0.675,0.99,0.146,0.721,89027,641,21,0.0688867894819713,0.051218030906269,0.444643138313426,0.435252041298333
39162,Homo sapiens,GSM883664,GSE36401,NA,NA,Colon Crypt,31.201,NA,H3K4me1,hm,19555838,33989448,33,0.575,0.991,0.087,0.636,47032,355,16,0.0613101069040419,0.0552834447804421,0.44578133651348,0.437625111802036
39165,Homo sapiens,GSM883658,GSE36401,Epithelial,NA,Colon,31.201,NA,H3K4me1,hm,14030283,16106959,29,0.871,0.996,0.146,0.89,78431,442,1,0.0632326865919151,0.0369548301506512,0.438151365555598,0.461661117701836
39167,Homo sapiens,GSM883660,GSE36401,Epithelial,NA,Colon,31.201,NA,H3K4me1,hm,7802233,10568059,28,0.738,0.998,0.031,0.706,14216,45,4,0.0439258266939294,0.0412465627864345,0.433617711344567,0.481209899175069
39170,Homo sapiens,GSM883657,GSE36401,Epithelial,NA,Colon,31.201,NA,H3K4me1,hm,7392027,9517017,28,0.777,0.998,0.032,0.764,14536,35,6,0.0752035324962053,0.0417414102387195,0.425348420035877,0.457706637229198
39173,Homo sapiens,GSM883661,GSE36401,Epithelial,NA,Colon,31.201,NA,H3K4me1,hm,21584196,29754232,25,0.725,0.999,0.039,0.716,21416,110,22,0.0489130434782609,0.0392147676161919,0.423303973013493,0.488568215892054
39194,Homo sapiens,GSM1160197,GSE18927,NA,NA,Fetal Muscle Trunk,31.201,NA,H3K4me1,hm,18891872,26222842,38,0.72,0.986,0.203,0.9,100333,1518,2,0.0937674567073657,0.0644800893783417,0.437754369164472,0.40399808474982
39368,Homo sapiens,GSM1145323,GSE47120,Epithelial,LNCaP,Prostate,22.462,NA,H3K4me1,hm,27636523,45725949,31,0.604,0.995,0.322,0.815,217686,4737,5,0.0400814686423885,0.0430560855512696,0.472936503193001,0.443925942613341
39932,Homo sapiens,GSM772808,GSE17312,Neural Progenitor Cell,NA,Brain,23.268,NA,H3K4me1,hm,27017340,32435441,34,0.833,0.996,0.105,0.856,86008,58,3,0.0527491968899856,0.0338004562596024,0.470820336142279,0.442630010708134
39935,Homo sapiens,GSM772851,GSE17312,T Lymphocyte,NA,Blood,23.268,NA,H3K4me1,hm,19956161,23831902,35,0.837,0.986,0.047,0.804,29118,49,8,0.127483728778539,0.060091600950446,0.444161300320259,0.368263369950756
41272,Homo sapiens,GSM1055814,GSE43070,Fibroblast,IMR90,Lung,36.28,NA,H3K4me1,hm,1065593,17977547,39,0.059,0.929,0,0.683,41,1,0,0.024390243902439,0,0.414634146341463,0.560975609756098
41273,Homo sapiens,GSM1055815,GSE43070,Fibroblast,IMR90,Lung,36.28,NA,H3K4me1,hm,943357,22360718,39,0.042,0.917,0,0.625,8,0,0,0.125,0,0.875,0
41648,Homo sapiens,GSM1164203,GSE47991,Lymphoblastoid,GM18505,Blood,31.201,NA,H3K4me1,hm,46629710,55852093,37,0.835,0.93,0.014,0.651,14512,36,2,0.0621148119936292,0.0346236410220899,0.472058721695173,0.431202825289107
41649,Homo sapiens,GSM1164204,GSE47991,Lymphoblastoid,GM18507,Blood,31.201,NA,H3K4me1,hm,67976327,82589169,39,0.823,0.909,0.01,0.662,11751,43,6,0.0600412300292046,0.0396839031094314,0.463580140869266,0.436694725992098
41650,Homo sapiens,GSM1164205,GSE47991,Lymphoblastoid,GM18508,Blood,31.201,NA,H3K4me1,hm,13727007,16648997,31,0.824,0.9,0.005,0.566,1724,21,1,0.0597279716144293,0.0295683027794205,0.431697220579539,0.479006505026611
41651,Homo sapiens,GSM1164206,GSE47991,Lymphoblastoid,GM18516,Blood,31.201,NA,H3K4me1,hm,32683717,42389962,38,0.771,0.884,0.003,0.624,1552,40,6,0.0606060606060606,0.035016835016835,0.43973063973064,0.464646464646465
41652,Homo sapiens,GSM1164207,GSE47991,Lymphoblastoid,GM18522,Blood,31.201,NA,H3K4me1,hm,23882974,29251590,37,0.816,0.943,0.008,0.621,6397,43,6,0.0729938514898313,0.0411477218981554,0.451836670345262,0.434021756266751
41653,Homo sapiens,GSM1164208,GSE47991,Lymphoblastoid,GM19141,Blood,31.201,NA,H3K4me1,hm,20155846,24705715,39,0.816,0.769,0.002,0.583,259,39,5,0.0267857142857143,0.0267857142857143,0.308035714285714,0.638392857142857
41654,Homo sapiens,GSM1164209,GSE47991,Lymphoblastoid,GM19193,Blood,31.201,NA,H3K4me1,hm,17138378,20547496,38,0.834,0.955,0.002,0.648,888,32,4,0.0536992840095465,0.035799522673031,0.374701670644391,0.535799522673031
41655,Homo sapiens,GSM1164210,GSE47991,Lymphoblastoid,GM19204,Blood,31.201,NA,H3K4me1,hm,32867354,39385609,39,0.835,0.928,0.005,0.596,3974,36,4,0.061699948796723,0.0381464413722478,0.457245263696877,0.442908346134153
41656,Homo sapiens,GSM1164211,GSE47991,Lymphoblastoid,GM19238,Blood,31.201,NA,H3K4me1,hm,28329801,33585084,37,0.844,0.879,0.005,0.612,3675,33,2,0.0585150427822247,0.0364338945625172,0.449903394976539,0.455147667678719
41657,Homo sapiens,GSM1164212,GSE47991,Lymphoblastoid,GM19239,Blood,31.201,NA,H3K4me1,hm,34478775,41487566,39,0.831,0.972,0.007,0.657,6497,46,8,0.0595850881297769,0.0297925440648885,0.454843238184371,0.455779129620964
41925,Homo sapiens,GSM1204470,GSE49651,Epithelial,MDA-MB-231,Mammary Gland,NA,NA,H3K4me1,hm,28855330,32628610,37,0.884,0.992,0.015,0.747,12016,45,5,0.0654597267622161,0.0511273153968653,0.426116838487972,0.457296119352946
41926,Homo sapiens,GSM1204471,GSE49651,Epithelial,MDA-MB-231,Mammary Gland,NA,NA,H3K4me1,hm,9634371,10935608,37,0.881,0.996,0.002,0.661,844,32,5,0.0359355638166047,0.0322180916976456,0.374225526641884,0.557620817843866
42131,Homo sapiens,GSM1220567,GSE18927,T Lymphocyte,NA,Blood,31.201,NA,H3K4me1,hm,21713454,30465253,38,0.713,0.989,0.246,0.892,80807,1648,9,0.134471480251747,0.0589350314683582,0.466660885078547,0.339932603201348
42132,Homo sapiens,GSM1220568,GSE18927,NA,NA,Fetal Spinal Cord,31.201,NA,H3K4me1,hm,18876443,28472226,38,0.663,0.988,0.202,0.871,103051,1442,4,0.0888297769061996,0.0574820884220337,0.465157369473623,0.388530765198144
42133,Homo sapiens,GSM1220569,GSE18927,T Lymphocyte,NA,Blood,31.201,NA,H3K4me1,hm,22961005,31647074,38,0.726,0.986,0.374,0.893,100123,6375,11,0.120830126058401,0.0590705067327782,0.494756730279008,0.325342636929813
42264,Homo sapiens,GSM1233878,GSE50893,Lymphoblastoid,GM10847,Blood,31.201,NA,H3K4me1,hm,75398738,78114304,37,0.965,0.972,0.334,0.912,99099,118,9,0.0848344631798022,0.0357341307927784,0.512613531889959,0.366817874137461
42265,Homo sapiens,GSM1233879,GSE50893,Lymphoblastoid,GM10847,Blood,31.201,NA,H3K4me1,hm,56301476,58251988,36,0.967,0.966,0.358,0.912,95726,159,6,0.0854468441144172,0.036144956335303,0.508957799508445,0.369450400041834
42286,Homo sapiens,GSM1233902,GSE50893,Lymphoblastoid,GM12878,Blood,31.201,NA,H3K4me1,hm,98651790,101326212,37,0.974,0.673,0.453,0.961,92800,681,7,0.0884789644012945,0.0288888888888889,0.507626752966559,0.375005393743258
42287,Homo sapiens,GSM1233903,GSE50893,Lymphoblastoid,GM12878,Blood,31.201,NA,H3K4me1,hm,78949994,81444102,37,0.969,0.952,0.346,0.933,104433,87,3,0.0715867795537572,0.0322456924242279,0.490109595083083,0.406057932938932
42288,Homo sapiens,GSM1233904,GSE50893,Lymphoblastoid,GM12878,Blood,31.201,NA,H3K4me1,hm,86107560,88470790,37,0.973,0.81,0.532,0.953,96374,1024,9,0.0928505396113137,0.0310679006575052,0.504263916155101,0.371817643576081
42306,Homo sapiens,GSM1233924,GSE50893,Lymphoblastoid,GM12890,Blood,31.201,NA,H3K4me1,hm,55148230,56618890,37,0.974,0.954,0.437,0.948,95634,517,7,0.0850489298236433,0.0290439060128735,0.489361034067717,0.396546130095766
42307,Homo sapiens,GSM1233925,GSE50893,Lymphoblastoid,GM12890,Blood,31.201,NA,H3K4me1,hm,64752418,66836940,37,0.969,0.94,0.505,0.951,95213,1096,9,0.0992355978003722,0.0361382442932697,0.48312952779501,0.381496630111348
42324,Homo sapiens,GSM1233944,GSE50893,Lymphoblastoid,GM12891,Blood,31.201,NA,H3K4me1,hm,101605842,104009368,37,0.977,0.773,0.477,0.952,108986,541,7,0.0730052336791846,0.0282526857037921,0.51961252410247,0.379129556514553
42325,Homo sapiens,GSM1233945,GSE50893,Lymphoblastoid,GM12891,Blood,31.201,NA,H3K4me1,hm,81205272,83685190,36,0.97,0.888,0.495,0.943,109855,425,6,0.0768957475494662,0.0315107677732026,0.516625368946544,0.374968115730787
42326,Homo sapiens,GSM1233946,GSE50893,Lymphoblastoid,GM12891,Blood,31.201,NA,H3K4me1,hm,73524286,75504354,37,0.974,0.846,0.513,0.948,100686,757,8,0.0851985846618694,0.0312984534647954,0.513964537033356,0.369538424839979
42344,Homo sapiens,GSM1233966,GSE50893,Lymphoblastoid,GM12892,Blood,31.201,NA,H3K4me1,hm,98674180,103591016,36,0.953,0.818,0.494,0.96,98032,636,8,0.0885485270842906,0.0287231326900495,0.498095675703273,0.384632664522387
42345,Homo sapiens,GSM1233967,GSE50893,Lymphoblastoid,GM12892,Blood,31.201,NA,H3K4me1,hm,72019194,74824072,37,0.963,0.875,0.474,0.946,97970,348,8,0.0894433545855812,0.0307748896517901,0.498375429131927,0.381406326630701
42346,Homo sapiens,GSM1233968,GSE50893,Lymphoblastoid,GM12892,Blood,31.201,NA,H3K4me1,hm,82225252,84930494,37,0.968,0.867,0.506,0.951,102276,543,8,0.08843104629539,0.0297249681902711,0.497004991680532,0.384838993833806
42362,Homo sapiens,GSM1233986,GSE50893,Lymphoblastoid,GM18486,Blood,31.201,NA,H3K4me1,hm,59727730,60914902,37,0.981,0.937,0.515,0.934,95911,910,7,0.0836429287026215,0.0295750542661546,0.523553598263483,0.363228418767741
